,sentence,label
36152,난 항상 잘못만 하는 것 같아서 내가 너무 싫어. 그냥 죽고 싶어.,3
53152,이형 헤딩이 어마어마 해서 키가 크라우치급인줄 ..,1
3479,퇴근하면 은둔형 사람이 되는 거 같아.,0
27409,디스크 수술받고 입원해있는데 간만에 기분이 날아갈 것 같네.,2
21466,박태환은외압에 굴하지 않고오뚜기처럼 일어선대한민국의 진정한 영웅이다.,2
11905,오늘 나만모르는 마지막회였던거야?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
2967,친구들과 함께 있는 생각을 자주 하지만 현실은 나 혼자야. 슬프고 눈물이 나.,0
28626,나 지금 너무 화가 나.,3
42397,선심쓰는 척 하기는ㅉㅉ,3
35312,내가 전공하고 싶은 과가 있는데 부모님이 반대하셔서 너무 힘들어.,3
28919,왜 이렇게 귀찮게 하는 걸까?,3
47542,노후 준비가 되어 있지 않아 부끄러워.,1
17409,대기업 보다는 중소기업이 나에게 잘 맞을 것 같아.,2
20909,규현 화이팅♡,2
49223,젊었을 때 열심히 공부를 더 했다면 하는 생각이 드네.,1
57010,건축이나기계는취업이많이어렵나요??,1
39301,박사모들아 김정은 개ㅇ끼 해봐. 못하지?,3
26026,이번 해 좋은 일 많이 많이 ~~~~~,2
18360,오래전 가입한 적금이 금리가 높아 이자 수입이 많아서 좋아.,2
17939,나를 괴롭힌 친구들이 경찰서에서 조사를 받게 되어 너무 다행이야.,2
104,오늘 영구 임신 불가라는 진단을 받아서 비통한 기분이 들어.,0
40918,인기가많은것도 상당히 피곤한일이겠네요 ㅂㄱㅎ라는 정신나간여자때문에 시끄러워지고,3
45397,아빠가 퇴근하는 길에 교통사고를 당하셔서 너무 죄책감이 들어.,1
13943,사귄지는 2년 됬고요ㅜㅜ,0
28816,나름대로는 열심히 운동한 것 같았는데 말이야.,3
22286,역시 그알 진행할인물이다.♡♡,2
9975,짝남 앞에서 음료수 흘려버렸어요...ㅎ..ㅎ...,0
49886,친구에게 해서는 안 되는 말을 해서 너무 미안하고 후회돼.,1
39804,듁일 넘들. 날강도같은 넘들,3
51379,프로젝트 진짜 정말 열심히 준비했는데 무산돼서 너무 당황스러워.,1
15075,친구가 새로 생겼어.,2
11988,지들 나라도 못지키고 나라 빼앗기고 그랬으면 부끄러운줄 알고 찌그러져 있을 것이지,0
55539,솔직히 재산 500도되진않습니다만..협의이혼하게되면반반씩나누는거아닌가요?,1
28492,후배가 보고서를 미흡하게 제출하고 있어. 그래서 내가 직접 고치고 있는데 너무 귀찮네.,3
31167,예전 친구가 오랜만에 전화하면 뭘 부탁하고 그걸 거절하지 못할까 봐 아예 전화를 안 받는 편이야.,3
43149,회사 체육대회에서 무리해서 그런지 몸살이 났어. 체력이 예전 같지가 않아.,1
4399,자식들에게 짐이 되는 것 같아서 서글퍼.,0
30430,나를 양로원에 보내고 찾아오지도 않는 걸 보니 나를 엄마라고 생각조차 안 하는 것 같아.,3
48027,오늘 아들이 갑자기 장난을 치다 내 뺨을 때려서 정말 황당했어.,1
53627,옷은어떻게입고갑니까?? 셔츠위에 자켓걸쳐야되나요,1
43864,오늘 웨딩드레스 고르러 다녀왔는데. 너무 부끄러웠어.,1
595,아버지 건강이 급격히 나빠지셔서 기분이 너무 우울해.,0
22365,장현승 스트릿느낌의 무대 잘해줬어요 둘다 열심히 활동하세요,2
56299,렌즈끼면 인식되긴됨?,1
51482,회사에서 발표하는데 모두 나만 보는 것이 부끄러워서 말이 잘 안 나왔어.,1
23196,공유님 !! 수고하셨어요 !!! 천만돌파축하드려요~~???? 다들수고하셨습니다!!!!,2
10434,650일정도 만난 3살 연상남자친구가 있는데요.요즘들어 참 마음이 싱숭생숭하네요..,0
51930,항상 나를 믿어 주셨던 상사 분이 중요한 프로젝트에서 실수를 해서 죄책감이 들었어.,1
1955,업무가 많아서 쓰러질 것 같아. 집에 오면 녹초가 돼서 아무것도 할 수 없을 정도야.,0
37412,그냥 광희는 군대나 가라 나대지말고,3
15038,나이를 먹을수록 몸이 예전 같지가 않아서 걱정이야.,2
53580,왜그런걸까요..?0,1
51805,친구들과 노후에 대한 이야기를 하다 보니 서로 노후 자금 차이가 상당히 컸어.,1
24312,알려주시면 감사하겠습니다,2
9111,성적을 잘 못 받았다고 아빠한테 혼났어. 슬퍼.,0
45137,말년을 즐기는 사람들이 부러워. 난 지금도 일을 해야 하는데.,1
9900,오늘 잠은 못 잘 것 같네요,0
39888,박근혜 정부가 잘못한 것을 압니다만 이번 집회는 나라를 깨끗하게 만들자 취지 아니었나요?,3
10130,연락을 자주해도 눈앞에 없으니 힘드네요,0
17054,내가 입원해있는 동안 아들이 가게를 잘 봐줘서 매출이 떨어지지 않았어.,2
18116,대학교를 졸업한 큰아들이 얼마 안 지나서 좋은 회사에 취업을 해서 기뻐.,2
39207,아니 도로에는 포켓몬 안뜨게 해야지 미쳤나,3
25195,오빠 오늘 저 생일 인거 알죠흑..,2
26310,좋은 아이디어네요!,2
18870,내가 계약한 부동산 청년이 본인이 사장이라고 사칭해서 수수료 사기를 쳤어.,2
4440,우리 신랑의 건강이 갑자기 안 좋아졌어. 어떡하지?,0
47407,퇴직금을 받아 봤자 뭐하나. 남들처럼 전원주택 하나 못 마련하게 생겼어.,1
52380,가족과 사이가 좋지 않아서 내가 한심한 기분이 들어.,1
43923,여자친구가 미국으로 이민 갔어. 그래서 커플이기는 해도 무인도에 있는 기분이 들어.,1
7127,자식을 앞세우고 나니 나도 안 좋은 생각만 들어.,0
14377,진짜 이별의 슬픔이 이렇게 아플줄몰랏습니다..,0
5808,우리 가족은 아침에 내가 일어나든 말든 관심이 없어. 나한테 신경 쓰지 않아서 슬퍼.,0
50523,치매 진단을 받았는데 가족들에게 미안한 마음뿐이야.,1
2245,회사에서 나는 혼자인 것 같아.,0
54816,"글 보시고, 글 쓸 시간은 있는가보네 하실 분이 계실 수도 있겠지만..",1
38758,이나라 근성 아님?,3
4274,재작년에 완치된 줄 알았던 암이 이번에 또 재발했더라. 정말 울고 싶어.,0
52280,회사에서 직급이 높다 보니 다들 나를 어려워하는 것 같아. 너무 외로워.,1
3020,나랑 직장 상사는 모든 부분에서 나와 맞지 않아.,0
53363,여기가 아닌가?,1
54730,그렇다고 굶어서빼면 분명 이주지나면 요요올것이구..,1
53502,찢어졌을거라 생각도못해서^^;,1
30126,터무니없이 많이 나온 병원비에 너무 짜증나.,3
3570,요즘은 부모님이랑 속 깊은 얘기를 못 해서 슬퍼.,0
22464,이것이 참 대한민국이다~! Go Korea ~~~!!!,2
38311,쪽팔린줄 알아라.. 속초시 관계자들은!!,3
40390,대기업 컴퓨터는 두배까지 받아먹는데 사야할 필요가 있나?,3
56356,안전하게좀 해라 좀,1
54068,또 다시 저를 찾아오진 않겠죠?,1
8110,여자친구가 결혼 얘기를 꺼냈는데 내가 결혼할 상황이 안돼서 슬퍼.,0
44772,복지관이나 노인 학교 같은 곳을 찾아가는 게 아직은 좀 부끄러워.,1
18750,이번에는 느낌이 아주 좋아. 취업할 수 있을 것 같아.,2
34518,요즘은 회사에 나가기도 싫고 돈이 없어 걱정이야.,3
1252,아이를 낳고 나니까 몸이 예전 같지가 않아. 살이 너무 쪄서 우울해.,0
39822,하지마 씨박@!!!!,3
42374,나중에 어쩔수 없었다 하고 떠들놈들도 기억 합시다..,3
41959,아재요 과유불급이니라!!!즉당히 하세요,3
11920,홈쇼핑 신상옷 백 아기 명품 유모차.. 휴 등골이 휜다 휘어,0
52109,그동안 돈을 생각하지 않고 써 버린 것 같아 스스로가 한심하게 느껴져.,1
15528,내가 성격이 너무 급하다 보니까 때로는 상대방을 당황하게 할 때가 있나 봐.,2
36689,친구가 돈 좀 번다고 나를 무시하는 것 같아. 괜히 자괴감이 들고 나 자신이 싫다.,3
3375,올해로 입사 이십 년이 되었는데 회사에서 이도 저도 아닌 위치에 놓인 것 같아 우울해.,0
20020,내 친구들은 다들 점잖고 성품이 온화한 것 같아.,2
30783,오늘 내가 곧 죽을 것 같이 생겼다는 말을 들었어. 그게 어른한테 할 소리야?,3
29711,난 결혼해도 아이를 낳지 않을 거야.,3
22799,정말 따뜻하고 행복한 콘서트였어요!! 또 봐요. 자주자주 봐요!!,2
17832,우리 아빠 키가 백팔십팔 센티미터래. 완전 크지?,2
9168,예전에 서로 좋아했는데 그땐 서로 몰랐고 결국 잘안됐는데 걔가 날 좋아한걸 지금 알게됐어,0
50541,아픈 남편을 돌봐주고 있는데 내가 잘하고 있는 건가 두려워.,1
49858,내가 공부를 너무 못해서 조별 과제 하는데 친구들 눈치가 너무 보이고 벌 받는 것 같아.,1
6716,할머니가 되니 사람들에게 무시당하는 것 같아.,0
30549,선생님께서 내가 영화배우가 되겠다고 하니 황당해하셔서 내가 기분이 안 좋았어.,3
32295,아무리 가족이 있어도 가끔씩 외로울 때가 있어.,3
29147,자꾸 부모님이 결혼하라고 성화셔. 자꾸 부모님을 피하게 돼.,3
26122,근데 진짜 웃겼어요 ㅋㅋㅋㅋㅋㅋ,2
20876,어제 재밌게봤는데,2
19011,출산을 해보니 엄마의 노고에 생각이 달라져. 감사하는 마음밖에 없네.,2
24238,이미 국민영웅이십니다.,2
3234,면허도 없는 아들이 몰래 차를 운전하다가 사고를 냈어. 정말 몇 번째인지 정말 화가 나네.,0
11738,왜 박근혜는 최순실한테 홀려있을까?,0
38321,꺼져라 쪽바리새 ㄲ ㅣ 들아!가서다시는 오지마라. 오면대사관쓸어버릴거다! 쪽 바 리 들아!!,3
29681,오늘도 회사에서 너무 힘들었어.,3
16231,간만에 손님들이 들이닥쳐서 눈코 뜰 새 없이 바쁘네. 정신이 하나도 없어.,2
11408,부럽다!!!!!!!!,0
10625,너무 힘들어.,0
19178,오늘 내 통장을 확인해 봤는데 삼십 억이나 모았어. 너무 기뻐.,2
51819,직장동료가 학벌이 나보다 좀 나은데 그 이유로 나를 무시해.,1
15712,나 이번에 면접 본 거 합격했어.,2
28117,직장 상사한테 고함 질러도 될까?,3
32066,다 그만하고 싶어. 정말 짜증 나.,3
2598,일흔이 다 되니 주변에서 좋은 소식보다는 슬픈 소식들만 들리는 것 같아서 슬퍼.,0
41483,머리를 잘라 조상묘에 걸어놔도 시원찮을 것..바로 잡자..이제는...,3
34948,남편 복 없는 여자는 자식 복도 없다는 옛말이 정말 맞나 봐.,3
21619,얼마전에 여친이 임신을 했습니다,2
34813,난 정말 못난 사람인 거 같아.,3
39731,그럼 남자도 똑같이해보자 어케되는지,3
35370,난 어렸을 때부터 살이 쪄서 돼지라고 놀림 받아 너무 슬펐어.,3
48425,이제 학생이 되니까 주위 시선이 신경쓰여.,1
49529,당뇨를 제때 치료하지 못해 합병증이 왔어. 내수발로 딸이 고생해 미안하고 죄책감이 들어.,1
55293,다른분들은 이럴때 어떻게 이겨내셨나요.....,1
29557,요즘 성가신 일이 너무 많아.,3
53558,대화를 나눠보니 남자친구에 대해 저와 남자친구 둘다 서로 오해하고 이해 못한 부분이 있었네요.,1
29748,요즘 취업 시장에서 남성만 우대한다는 사실이 너무 짜증이 나.,3
4112,자식들한테 투자하지 말고 나한테도 좀 쓸걸 그랬어.,0
15686,친구랑 쇼핑 가서 마음에 드는 옷을 샀어.,2
11519,동석이형 조케따. 부럽네요.,0
27686,결혼 준비를 맡긴 업체가 매우 좋아. 믿음직스러워.,2
33651,요즘 내가 야뇨증이 심해서 의도치 않게 자다가 실수를 많이 하는데 아내가 지나치게 나무라서 화가 나.,3
17950,친구와 함께 지원한 회사에서 동시에 합격통보를 받아서 너무 기뻐.,2
32072,대학 선배가 나한테 심부름을 자주 시켜서 귀찮아 죽겠어.,3
7827,시험 때 늘 격려해주던 친엄마가 보고 싶어. 그런데 이제는 볼 수 없어서 슬퍼.,0
39114,좌빨은 청소가 답외국도 예외는 아님,3
382,정말 좋아하는 친구가 있었는데 그 친구와 멀어져서 너무 슬퍼.,0
54564,나이 는 넘 먹었고 걱정이네요,1
1505,갑자기 해외 출장이 잡혔어. 아빠로서 아내와 아이 곁을 지켜야 하는데 너무 미안해.,0
42896,내가 동성애자라는 걸 분명히 알게 되고 나니 당황스러워. 다른 동료들을 보면 열등감이 느껴져.,1
35217,폐소 공포증이 있어서 나는 왕따야. 나 자신이 너무 싫고 미워.,3
1929,지금은 그래도 진정되었지만 얼마 전까지 자살할 생각도 했었어.,0
48934,언제나 책임감 있는 사람이 인정받고 살 것 같네.,1
9273,저 혼자 권태기인 것 같은데참 답답하네요,0
44903,집사람이 나한테 한 마디 없이 대부업체에 돈을 빌렸대. 충격을 받았어.,1
28638,엄마가 자꾸 공부에 참견해서 미치겠어.,3
40079,알맹이는 다빠져 나가고 쓰레기들만 남았네..,3
49737,뭐라도 배워 자식들한테 도움이 되고 싶은데 몸이 아파 뭘 할 수 없어. 자식들에게 미안해.,1
290,직장에서 나랑 친하게 지낸 동료가 내 뒷말을 하고 다니는 걸 들었어.,0
1965,내가 청혼했는데 여자친구가 부정적인 반응을 보여서 매우 슬퍼.,0
1408,엄마는 맨날 나랑 언니를 비교해.,0
15882,나 이번에 취업 성공해서 너무 만족스러워.,2
10348,그러다보니 하루종일 우울하고 할일없어도 해야하는척 눈치보는게 너무힘듭니다,0
38344,쉬불 짱개 세리덜....,3
14220,이제너를못보겟지..,0
2038,여자친구가 내 생일을 까먹은 것 같아서 기분이 안 좋아.,0
1798,요즘 코로나 때문에 친구들도 못 만나고 우울해 죽겠어. 너무 힘들어.,0
33800,요즘 학교를 그만둘까 생각 중이야. 왕따 때문에 너무 힘들어.,3
57616,좀 그런가요?그래도 한 달동안 안보는데..,1
47345,집을 팔아서 자금을 마련하려는데 자식들이 돈이 필요하다 난리여서 혼란스러워.,1
11482,누가와서 세시간만 애기좀 안아줬음 조케써요ㅜㅜ,0
22047,진정 최고 이십니다,2
41284,이번엔 누구의 뒤를 덥어 주려고....,3
33993,퇴직하고 만성질환으로 병원에 다니고 있어.,3
47511,내가 죽음에 대해 생각하는 걸 보고 스스로 당황했어.,1
22805,",,진심 !,,,,감사합니다,,,,",2
33871,오늘 누가 내 책상에 낙서했어. 나는 아무 말도 못 하고 가만히 엎드려있었어.,3
12202,어딜가도 그대 생각 때문에 난 너무나 힘이 들어요.,0
48273,내 동무들은 왜 다 한껏 놀고선 성적은 잘 나올까?,1
14385,"운동은열심히하는데운동만으로는다이어트가불가능한거잖아요,,,,식이조절하는데,,ㅠ_ㅠ",0
32425,매일 밥 먹고 잠자고 하는 일들이 너무 지겹고 귀찮게 느껴져.,3
28216,결혼 생활 내내 계속되는 남편의 상습적인 거짓말을 견딜 수가 없어.,3
